"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"239","24","6","2","0","0","0","0","0","0","0"
"258","24","5","2","0","0","0","0","0","0","0"
"259","24","4","1","0","0","0","0","0","0","0"
"260","24","6","3","0","0","0","0","1","0","0"
"261","24","4","1","0","0","0","0","0","0","0"
"280","24","4","1","0","0","0","0","0","0","0"
"281","24","7","3","0","0","1","0","0","0","0"
"282","24","6","2","1","0","0","0","0","0","0"
"283","24","6","2","0","0","1","0","0","0","0"
"378","25","3","0","0","0","0","0","0","0","0"
"379","25","1","0","0","0","0","0","0","0","0"
"380","25","8","1","1","0","2","0","0","0","0"
"381","25","3","1","0","0","1","0","0","0","0"
"382","25","4","0","0","0","0","0","0","0","0"
"383","25","7","0","0","0","0","0","0","0","0"
"384","25","12","2","0","0","0","0","0","0","0"
"385","25","4","1","1","0","2","0","0","0","0"
"386","25","11","4","0","0","0","0","1","0","0"
"387","25","6","1","0","0","1","0","0","0","0"
"388","25","6","3","0","0","0","0","0","0","0"
"389","25","5","2","0","0","0","0","0","0","0"
"390","25","5","2","0","0","1","0","0","0","0"
"23","26","6","3","0","0","1","0","0","0","0"
"24","26","6","2","0","0","0","0","0","0","0"
"25","26","4","0","0","0","0","0","0","0","0"
"26","26","8","4","0","0","0","0","0","0","0"
"27","26","4","1","0","0","0","0","0","0","0"
"28","26","7","3","0","0","0","0","0","0","0"
"29","26","5","2","0","0","1","0","0","0","0"
"30","26","4","2","0","0","0","0","0","0","0"
"31","26","4","1","0","0","0","0","0","0","0"
"32","26","6","2","0","0","0","0","0","0","0"
"33","26","5","1","0","0","0","0","0","0","0"
"34","26","7","3","0","0","0","0","0","0","0"
"35","26","7","1","0","0","0","0","0","0","0"
"36","26","4","0","0","0","1","0","0","0","0"
"37","26","9","0","0","0","0","0","0","0","0"
"38","26","3","0","0","0","1","0","0","0","0"
"39","26","6","1","0","0","0","0","0","0","0"
"40","26","4","2","0","0","0","0","1","0","0"
"307","27","5","3","0","0","0","0","0","0","0"
"308","27","5","3","0","0","1","0","0","0","0"
