"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"2","21","7","1","1","0","0","0","0","0","0"
"4","21","9","2","0","0","0","0","0","0","0"
"6","21","2","1","0","0","0","0","0","0","0"
"19","10","2","0","0","0","0","0","0","1","0"
"18","10","3","0","0","0","0","0","0","0","0"
"6","10","11","3","0","0","0","0","0","0","0"
"12","10","5","2","0","0","0","0","0","0","0"
"11","10","7","3","0","0","0","0","0","0","0"
"15","10","5","2","0","0","0","0","0","0","0"
"3","10","4","2","0","0","0","0","0","0","0"
"4","10","7","1","0","0","1","0","0","0","0"
"1","10","7","3","0","0","0","0","0","0","0"
"2","10","6","2","0","0","0","0","0","0","0"
"5","10","3","1","0","0","0","0","1","0","0"
"8","10","3","1","0","0","0","0","0","0","0"
"7","10","8","1","0","0","0","0","0","0","0"
"9","10","9","2","0","0","0","0","0","0","0"
"10","10","10","1","0","0","1","0","0","0","0"
"14","10","3","1","0","0","0","0","0","0","0"
"13","10","9","2","0","0","0","0","0","0","0"
"15","34","5","0","0","0","0","0","0","0","0"
"14","34","7","1","0","0","0","0","0","0","0"
"13","34","7","1","0","0","0","0","0","0","0"
"12","34","3","1","0","0","0","0","0","0","0"
"11","34","1","0","0","0","0","0","0","0","0"
"10","34","5","2","0","0","0","0","1","0","0"
"9","34","3","1","0","0","0","0","0","0","0"
"8","34","3","1","0","0","0","0","0","0","0"
"10","4","8","2","0","0","0","0","0","0","0"
"7","4","11","4","2","0","0","0","1","0","0"
"6","4","8","3","0","0","0","0","0","0","0"
"5","4","7","2","0","0","0","0","0","0","0"
"4","4","7","2","0","0","0","0","0","0","0"
"7","34","4","1","0","0","0","0","0","0","0"
"5","34","9","1","0","0","0","0","0","0","0"
"6","34","4","2","0","0","1","0","0","0","0"
"1","13","6","1","0","0","0","0","0","0","0"
"3","3","7","3","0","0","0","0","0","0","0"
"4","13","5","2","0","0","0","0","0","0","0"
