"HH","Cluster","HH_members_Total","HH_members_u5","joined_HH_total","joined_HH_u5","left_HH_total","left_HH_u5","Births","Deaths_Total","Deaths_u5"
"404","3","8","3","0","0","0","0","0","0","0"
"405","3","6","3","0","0","0","0","0","0","0"
"406","3","5","1","0","0","0","0","0","0","0"
"407","3","6","3","0","0","0","0","0","0","0"
"408","3","3","1","0","0","0","0","1","0","0"
"409","3","6","1","0","0","0","0","1","0","0"
"410","3","12","3","0","0","0","0","0","0","0"
"411","3","5","2","0","0","0","0","0","0","0"
"412","3","6","2","0","0","0","0","0","0","0"
"413","3","3","0","0","0","0","0","0","0","0"
"414","3","7","2","0","0","0","0","0","0","0"
"415","3","5","3","0","0","0","0","0","0","0"
"416","3","3","1","0","0","0","0","0","0","0"
"417","3","10","2","0","0","0","0","0","0","0"
"418","3","10","3","0","0","0","0","0","0","0"
"419","3","8","3","0","0","0","0","0","0","0"
"420","3","4","2","0","0","1","0","0","0","0"
"421","18","7","3","0","0","0","0","0","0","0"
"422","18","5","3","0","0","0","0","1","0","0"
"423","18","4","1","0","0","0","0","0","0","0"
"424","18","4","3","0","0","0","0","0","0","0"
"425","18","5","1","0","0","0","0","0","0","0"
"426","18","3","1","0","0","0","0","0","0","0"
"427","18","5","1","0","0","0","0","0","0","0"
"428","18","4","2","0","0","0","0","0","0","0"
"429","18","6","2","0","0","0","0","0","0","0"
"430","18","3","1","0","0","0","0","0","0","0"
"431","18","12","1","0","0","0","0","0","0","0"
"432","18","4","2","0","0","0","0","0","0","0"
"433","18","5","2","0","0","0","0","0","0","0"
"434","18","4","2","0","0","0","0","1","0","0"
"435","18","","7","2","0","0","0","0","0","0"
"436","18","8","4","0","0","0","0","1","0","0"
"437","18","7","1","0","0","0","0","0","0","0"
"438","18","8","3","0","0","0","0","0.1","0","0"
"439","21","10","2","0","0","1","0","0","0","0"
"440","21","10","1","0","0","0","0","0","0","0"
"441","21","4","1","0","0","0","0","0","0","0"
"442","21","9","4","0","0","0","0","1","0","0"
"443","21","5","2","1","0","0","0","0","0","0"
"444","21","9","3","0","0","0","0","1","0","0"
"445","21","7","0","3","0","0","0","0","0","0"
"446","21","6","2","0","0","0","0","0","0","0"
"447","21","14","3","3","0","0","0","0","0","0"
"448","21","5","1","0","0","0","0","0","0","0"
"449","21","4","1","1","0","1","0","1","0","0"
"450","21","7","2","0","0","0","0","0","0","0"
"451","21","7","2","0","0","0","0","0","0","0"
"452","21","10","3","1","0","0","0","0","0","0"
"453","21","8","2","2","0","0","0","0","0","0"
"454","21","2","0","0","0","1","0","0","0","0"
"455","21","6","2","0","0","0","0","1","0","0"
"456","21","4","1","0","0","0","0","0","0","0"
"457","21","7","2","0","0","0","0","0","0","0"
"458","5","5","1","0","0","0","0","0","0","0"
"459","5","8","1","0","0","1","0","0","0","0"
"460","5","6","1","0","0","0","0","0","0","0"
"461","5","8","1","5","1","0","0","0","0","0"
"462","5","8","2","0","0","0","0","0","0","0"
"463","5","5","2","0","0","0","0","0","0","0"
"464","5","2","0","0","0","0","0","0","0","0"
"465","5","5","1","0","0","0","0","0","0","0"
"466","5","6","3","1","0","0","0","0","0","0"
"467","5","6","3","0","0","0","0","0","0","0"
"468","5","5","3","0","0","0","0","0","0","0"
"469","5","9","3","0","0","0","0","0","0","0"
"470","5","9","2","0","0","0","0","0","0","0"
"471","5","5","1","0","0","0","0","0","0","0"
"472","5","5","0","0","0","0","0","0","0","0"
"473","5","9","1","0","0","0","0","0","0","0"
"474","5","6","1","0","0","0","0","0","0","0"
"475","5","11","2","0","0","0","0","0","0","0"
"476","4","10","2","0","0","0","0","0","0","0"
"477","4","5","3","0","0","0","0","1","0","0"
"478","4","9","3","0","0","0","0","0","0","0"
"479","4","8","3","1","0","0","0","0","0","0"
"480","4","4","2","0","0","0","0","0","0","0"
"481","4","3","2","0","0","0","0","0","0","0"
"482","4","6","0","0","0","0","0","0","0","0"
"483","4","4","1","0","0","0","0","0","0","0"
"484","4","6","2","0","0","0","0","0","0","0"
"485","4","8","2","0","0","0","1","1","0","0"
