"pop_source","run","stratum","prop_stay","ret_time","rmse","ll","implausible_pop","implausible_prop_idp"
"pop_afripop_2015",17,"Puntland-Somaliland",0.480065264103701,16.8724911657861,0.20553996363847,-1.23467602935532,0,0.00304540420819491
"pop_afripop_2015",17,"South-Central 1",0.293761281973915,60.5012835293659,0.251988930381814,-4.27862898884438,0,0.00188465887674331
"pop_afripop_2015",17,"South-Central 2",0.784680367745925,52.0376551738025,0.231249353344579,-3.29896437399382,0,0.0362637362637363
"pop_afripop_2015",18,"Puntland-Somaliland",0.195072908897651,90.5485190391988,0.212249359246764,-1.35279847604845,0,0.00334448160535117
"pop_afripop_2015",18,"South-Central 1",0.199523637105478,30.7475089393752,0.224687619885259,-3.36660243076117,0,0
"pop_afripop_2015",18,"South-Central 2",0.356208741058828,106.302303960426,0.213500763315714,-2.74250372565804,0,0.0256410256410256
"pop_afripop_2015",19,"Puntland-Somaliland",0.368982157167513,83.6476609892107,0.222661537424105,-1.52063620609888,0,0.003349148758024
"pop_afripop_2015",19,"South-Central 1",0.829195257119136,49.0291813331128,0.331660416740426,-8.0023243540637,0.000753863550697324,0.029023746701847
"pop_afripop_2015",19,"South-Central 2",0.3634965025899,59.1311915173451,0.189584971971671,-2.12326340956097,0,0.0135531135531136
"pop_afripop_2015",20,"Puntland-Somaliland",0.513022743006004,66.5724671775682,0.225432146207207,-1.56525999121689,0,0.00335101926836079
