"","date","variable","spi3","district"
"6425",2020-05-01,"spi",-0.0449646902420393,"beletxaawo"
"6426",2020-06-01,"spi",0.27045460894429,"beletxaawo"
"6427",2020-07-01,"spi",0.830210528119,"beletxaawo"
"6428",2020-08-01,"spi",1.83417624331054,"beletxaawo"
"6429",2020-09-01,"spi",1.67935503759029,"beletxaawo"
"6430",2020-10-01,"spi",1.28446830378199,"beletxaawo"
"6431",2020-11-01,"spi",0.710431062994997,"beletxaawo"
"6432",2020-12-01,"spi",1.0108305704685,"beletxaawo"
"6433",2021-01-01,"spi",1.04881199759972,"beletxaawo"
"6434",2021-02-01,"spi",-0.522512350530737,"beletxaawo"
"6435",2021-03-01,"spi",-0.966485805596047,"beletxaawo"
"6436",2021-04-01,"spi",-1.13167070729583,"beletxaawo"
"6437",2021-05-01,"spi",0.308325840088038,"beletxaawo"
"6438",2021-06-01,"spi",0.260275381495337,"beletxaawo"
"6439",2021-07-01,"spi",0.297616800146716,"beletxaawo"
"6440",2021-08-01,"spi",-1.35622450222022,"beletxaawo"
"6441",2021-09-01,"spi",-0.52611945813437,"beletxaawo"
"6442",2021-10-01,"spi",-0.484858541444684,"beletxaawo"
"6443",2021-11-01,"spi",0.406230903348671,"beletxaawo"
"6444",2021-12-01,"spi",-0.300428456901519,"beletxaawo"
"6445",2022-01-01,"spi",-0.169685608455584,"beletxaawo"
"6446",2022-02-01,"spi",-1.13085005747577,"beletxaawo"
"6447",2022-03-01,"spi",-1.09368767671828,"beletxaawo"
"6448",2022-04-01,"spi",-1.17845031169705,"beletxaawo"
"6449",2022-05-01,"spi",0.615499057301285,"beletxaawo"
"6450",2022-06-01,"spi",0.671483456846723,"beletxaawo"
"6451",2022-07-01,"spi",0.610551754758141,"beletxaawo"
"6452",2022-08-01,"spi",0.37057491549484,"beletxaawo"
"6453",2022-09-01,"spi",0.435465520664075,"beletxaawo"
"6454",2022-10-01,"spi",0.609090870999898,"beletxaawo"
"6455",2022-11-01,"spi",0.556887912481888,"beletxaawo"
"6456",2022-12-01,"spi",0.343182256260064,"beletxaawo"
"6457",2023-01-01,"spi",0.18821378188607,"beletxaawo"
"6458",2023-02-01,"spi",-1.00242999718539,"beletxaawo"
"6459",2023-03-01,"spi",-0.327620262450373,"beletxaawo"
"6460",2023-04-01,"spi",-0.164193583606638,"beletxaawo"
"6461",2023-05-01,"spi",-0.903655120488868,"beletxaawo"
"6462",1982-01-01,"spi",NA,"berbera"
"6463",1982-02-01,"spi",NA,"berbera"
"6464",1982-03-01,"spi",-0.436967406533258,"berbera"
"6465",1982-04-01,"spi",1.67855066353622,"berbera"
"6466",1982-05-01,"spi",1.13427661353029,"berbera"
"6467",1982-06-01,"spi",1.22580078679249,"berbera"
"6468",1982-07-01,"spi",-1.24694066805018,"berbera"
"6469",1982-08-01,"spi",0.726347680893409,"berbera"
"6470",1982-09-01,"spi",0.941015441737944,"berbera"
"6471",1982-10-01,"spi",1.45766322977106,"berbera"
"6472",1982-11-01,"spi",-1.06203379604831,"berbera"
"6473",1982-12-01,"spi",0.858447299400738,"berbera"
"6474",1983-01-01,"spi",0.256040575762894,"berbera"
"6475",1983-02-01,"spi",0.536763392194282,"berbera"
"6476",1983-03-01,"spi",-1.46502567926462,"berbera"
"6477",1983-04-01,"spi",-1.12089637265543,"berbera"
"6478",1983-05-01,"spi",-0.68425304785415,"berbera"
"6479",1983-06-01,"spi",-1.37197754608812,"berbera"
"6480",1983-07-01,"spi",-1.33360131298021,"berbera"
"6481",1983-08-01,"spi",0.161437971628226,"berbera"
"6482",1983-09-01,"spi",0.201695897203891,"berbera"
"6483",1983-10-01,"spi",0.874807709419258,"berbera"
"6484",1983-11-01,"spi",-1.44201839338388,"berbera"
"6485",1983-12-01,"spi",0.458475099894709,"berbera"
"6486",1984-01-01,"spi",-0.202281409524655,"berbera"
"6487",1984-02-01,"spi",1.83482996404889,"berbera"
"6488",1984-03-01,"spi",0.702205404815255,"berbera"
"6489",1984-04-01,"spi",0.428064913913406,"berbera"
"6490",1984-05-01,"spi",-1.43461674764566,"berbera"
"6491",1984-06-01,"spi",-0.182559197960156,"berbera"
"6492",1984-07-01,"spi",-0.273540669131951,"berbera"
"6493",1984-08-01,"spi",0.830690393226391,"berbera"
"6494",1984-09-01,"spi",0.380775591844393,"berbera"
"6495",1984-10-01,"spi",0.89413006747184,"berbera"
"6496",1984-11-01,"spi",0.172978052263312,"berbera"
"6497",1984-12-01,"spi",1.10649724568261,"berbera"
"6498",1985-01-01,"spi",0.692046886107805,"berbera"
"6499",1985-02-01,"spi",0.321550708104668,"berbera"
"6500",1985-03-01,"spi",-2.34279783707574,"berbera"
"6501",1985-04-01,"spi",-1.6039891645606,"berbera"
"6502",1985-05-01,"spi",-0.858522158933285,"berbera"
"6503",1985-06-01,"spi",-0.416431955193345,"berbera"
"6504",1985-07-01,"spi",-0.429714482366124,"berbera"
"6505",1985-08-01,"spi",0.588465850958601,"berbera"
"6506",1985-09-01,"spi",0.252370126617213,"berbera"
"6507",1985-10-01,"spi",0.53621933753655,"berbera"
"6508",1985-11-01,"spi",-0.071661105783945,"berbera"
"6509",1985-12-01,"spi",-0.161688966166015,"berbera"
"6510",1986-01-01,"spi",-0.182033290428052,"berbera"
"6511",1986-02-01,"spi",1.12082999113726,"berbera"
"6512",1986-03-01,"spi",1.21524208742078,"berbera"
"6513",1986-04-01,"spi",1.06018957658945,"berbera"
"6514",1986-05-01,"spi",-1.09712531944479,"berbera"
"6515",1986-06-01,"spi",-1.06747496913109,"berbera"
"6516",1986-07-01,"spi",-1.6402029381374,"berbera"
"6517",1986-08-01,"spi",-0.0773510883549332,"berbera"
"6518",1986-09-01,"spi",0.266779601769053,"berbera"
"6519",1986-10-01,"spi",0.804729687795676,"berbera"
"6520",1986-11-01,"spi",-0.789172340390882,"berbera"
"6521",1986-12-01,"spi",-1.83533690448854,"berbera"
"6522",1987-01-01,"spi",-2.81795034040324,"berbera"
"6523",1987-02-01,"spi",0.528932780543599,"berbera"
"6524",1987-03-01,"spi",0.950640352714552,"berbera"
"6525",1987-04-01,"spi",0.559363518218481,"berbera"
"6526",1987-05-01,"spi",0.776056564028392,"berbera"
"6527",1987-06-01,"spi",0.928964984306128,"berbera"
"6528",1987-07-01,"spi",0.800493197687079,"berbera"
"6529",1987-08-01,"spi",0.735542641428113,"berbera"
"6530",1987-09-01,"spi",0.500704532633868,"berbera"
"6531",1987-10-01,"spi",0.787306874138578,"berbera"
"6532",1987-11-01,"spi",-0.72942943873936,"berbera"
"6533",1987-12-01,"spi",0.890692824956759,"berbera"
"6534",1988-01-01,"spi",0.729385889138822,"berbera"
"6535",1988-02-01,"spi",1.20340511747897,"berbera"
"6536",1988-03-01,"spi",2.67611410243162e-05,"berbera"
"6537",1988-04-01,"spi",0.182671734776409,"berbera"
"6538",1988-05-01,"spi",-0.324448553911676,"berbera"
"6539",1988-06-01,"spi",-0.570342974768664,"berbera"
"6540",1988-07-01,"spi",-0.849582973031087,"berbera"
"6541",1988-08-01,"spi",-0.596493866255804,"berbera"
"6542",1988-09-01,"spi",0.436151631395662,"berbera"
"6543",1988-10-01,"spi",0.631271787807702,"berbera"
"6544",1988-11-01,"spi",0.38439487689007,"berbera"
"6545",1988-12-01,"spi",-0.95281141933762,"berbera"
"6546",1989-01-01,"spi",-0.781220677562263,"berbera"
"6547",1989-02-01,"spi",0.651663542306282,"berbera"
"6548",1989-03-01,"spi",0.386284894639302,"berbera"
"6549",1989-04-01,"spi",2.27275740957733,"berbera"
"6550",1989-05-01,"spi",3.23602324989137,"berbera"
"6551",1989-06-01,"spi",3.49323691271736,"berbera"
"6552",1989-07-01,"spi",1.85348728050812,"berbera"
"6553",1989-08-01,"spi",-0.533393766199097,"berbera"
"6554",1989-09-01,"spi",-0.574964416996926,"berbera"
"6555",1989-10-01,"spi",0.975036990235642,"berbera"
"6556",1989-11-01,"spi",0.125093940512303,"berbera"
"6557",1989-12-01,"spi",2.03102325921836,"berbera"
"6558",1990-01-01,"spi",0.463548395096145,"berbera"
"6559",1990-02-01,"spi",1.5484556842327,"berbera"
"6560",1990-03-01,"spi",-0.793849771352113,"berbera"
"6561",1990-04-01,"spi",0.771234609668216,"berbera"
"6562",1990-05-01,"spi",0.794553048686248,"berbera"
"6563",1990-06-01,"spi",0.932785997467785,"berbera"
"6564",1990-07-01,"spi",-0.304687761098037,"berbera"
"6565",1990-08-01,"spi",0.0568255251548656,"berbera"
"6566",1990-09-01,"spi",0.120008332936506,"berbera"
"6567",1990-10-01,"spi",0.487742425783785,"berbera"
"6568",1990-11-01,"spi",0.75071808939962,"berbera"
"6569",1990-12-01,"spi",0.424462284170707,"berbera"
"6570",1991-01-01,"spi",0.246138463158915,"berbera"
"6571",1991-02-01,"spi",-0.357218906247402,"berbera"
"6572",1991-03-01,"spi",-0.131486566350507,"berbera"
"6573",1991-04-01,"spi",0.477544406539971,"berbera"
"6574",1991-05-01,"spi",-0.0224955663863824,"berbera"
"6575",1991-06-01,"spi",-0.0878100116739104,"berbera"
"6576",1991-07-01,"spi",-0.827211209031059,"berbera"
"6577",1991-08-01,"spi",-0.726494693922939,"berbera"
"6578",1991-09-01,"spi",-0.860206607303251,"berbera"
"6579",1991-10-01,"spi",0.327621494177138,"berbera"
"6580",1991-11-01,"spi",-0.404133371718244,"berbera"
"6581",1991-12-01,"spi",-0.50761855862104,"berbera"
"6582",1992-01-01,"spi",-2.01405530890785,"berbera"
"6583",1992-02-01,"spi",0.17373679589003,"berbera"
"6584",1992-03-01,"spi",0.464705445570405,"berbera"
"6585",1992-04-01,"spi",0.273035029527991,"berbera"
"6586",1992-05-01,"spi",-1.16130116387138,"berbera"
"6587",1992-06-01,"spi",-1.49576104307352,"berbera"
"6588",1992-07-01,"spi",-1.43275769769466,"berbera"
"6589",1992-08-01,"spi",-0.611012452333526,"berbera"
"6590",1992-09-01,"spi",-0.772284121147544,"berbera"
"6591",1992-10-01,"spi",-0.424167074203433,"berbera"
"6592",1992-11-01,"spi",-0.178468999411758,"berbera"
"6593",1992-12-01,"spi",-0.00338145271043717,"berbera"
"6594",1993-01-01,"spi",0.0270776078732257,"berbera"
"6595",1993-02-01,"spi",0.0639171547783319,"berbera"
"6596",1993-03-01,"spi",0.161436637521252,"berbera"
"6597",1993-04-01,"spi",0.383915074552519,"berbera"
"6598",1993-05-01,"spi",-0.93162109889448,"berbera"
"6599",1993-06-01,"spi",0.304111618254693,"berbera"
"6600",1993-07-01,"spi",-0.0636657812989258,"berbera"
"6601",1993-08-01,"spi",0.434943247098967,"berbera"
"6602",1993-09-01,"spi",-0.995407191185677,"berbera"
"6603",1993-10-01,"spi",-0.136104225675781,"berbera"
"6604",1993-11-01,"spi",1.48704164275998,"berbera"
"6605",1993-12-01,"spi",1.27386618222334,"berbera"
"6606",1994-01-01,"spi",0.75866143390235,"berbera"
"6607",1994-02-01,"spi",-0.32466977466371,"berbera"
"6608",1994-03-01,"spi",0.31119065446818,"berbera"
"6609",1994-04-01,"spi",0.679607062629509,"berbera"
"6610",1994-05-01,"spi",-0.2988209963509,"berbera"
"6611",1994-06-01,"spi",0.868288989911627,"berbera"
"6612",1994-07-01,"spi",0.311553104429621,"berbera"
"6613",1994-08-01,"spi",0.612760587058592,"berbera"
"6614",1994-09-01,"spi",-0.470611060871645,"berbera"
"6615",1994-10-01,"spi",-0.0487409244454572,"berbera"
"6616",1994-11-01,"spi",1.13770497748494,"berbera"
"6617",1994-12-01,"spi",0.483075538909354,"berbera"
"6618",1995-01-01,"spi",0.343981655290066,"berbera"
"6619",1995-02-01,"spi",-0.336501057265106,"berbera"
"6620",1995-03-01,"spi",-0.829597472610461,"berbera"
"6621",1995-04-01,"spi",0.591343657018443,"berbera"
"6622",1995-05-01,"spi",0.0724875057562906,"berbera"
"6623",1995-06-01,"spi",0.333420928774107,"berbera"
"6624",1995-07-01,"spi",-1.06261981523683,"berbera"
"6625",1995-08-01,"spi",0.111658866212991,"berbera"
"6626",1995-09-01,"spi",0.384435393318572,"berbera"
"6627",1995-10-01,"spi",0.935154902067227,"berbera"
"6628",1995-11-01,"spi",-0.935001365018322,"berbera"
"6629",1995-12-01,"spi",0.967855225400711,"berbera"
"6630",1996-01-01,"spi",0.4886979725424,"berbera"
"6631",1996-02-01,"spi",1.68837800264437,"berbera"
"6632",1996-03-01,"spi",-0.492348716646015,"berbera"
"6633",1996-04-01,"spi",0.262054154891338,"berbera"
"6634",1996-05-01,"spi",-0.466514241905572,"berbera"
"6635",1996-06-01,"spi",-0.438047383913832,"berbera"
"6636",1996-07-01,"spi",-1.29279395507936,"berbera"
"6637",1996-08-01,"spi",-0.267990884845316,"berbera"
"6638",1996-09-01,"spi",0.210611959255272,"berbera"
"6639",1996-10-01,"spi",0.589916069308288,"berbera"
"6640",1996-11-01,"spi",0.337531525001108,"berbera"
"6641",1996-12-01,"spi",-0.0489572102561364,"berbera"
"6642",1997-01-01,"spi",-0.247769290752123,"berbera"
"6643",1997-02-01,"spi",0.572874543625346,"berbera"
"6644",1997-03-01,"spi",0.039525852494489,"berbera"
"6645",1997-04-01,"spi",1.52473731097263,"berbera"
"6646",1997-05-01,"spi",1.11933474762027,"berbera"
"6647",1997-06-01,"spi",1.3043762509885,"berbera"
"6648",1997-07-01,"spi",-0.298034450382191,"berbera"
"6649",1997-08-01,"spi",-1.02378736980234,"berbera"
"6650",1997-09-01,"spi",-0.632659384425824,"berbera"
"6651",1997-10-01,"spi",0.931965201205364,"berbera"
"6652",1997-11-01,"spi",0.934127028467175,"berbera"
"6653",1997-12-01,"spi",0.319575163853181,"berbera"
"6654",1998-01-01,"spi",-2.16641352465878,"berbera"
"6655",1998-02-01,"spi",-1.01009881977571,"berbera"
"6656",1998-03-01,"spi",-0.321148937663276,"berbera"
"6657",1998-04-01,"spi",0.203836792865828,"berbera"
"6658",1998-05-01,"spi",-0.112984208443119,"berbera"
"6659",1998-06-01,"spi",-0.495180505380994,"berbera"
"6660",1998-07-01,"spi",-1.09488607166393,"berbera"
"6661",1998-08-01,"spi",-0.728152869753211,"berbera"
"6662",1998-09-01,"spi",-0.711291771715013,"berbera"
"6663",1998-10-01,"spi",-0.438995916060286,"berbera"
"6664",1998-11-01,"spi",-2.32030586383871,"berbera"
"6665",1998-12-01,"spi",-2.10288658933282,"berbera"
"6666",1999-01-01,"spi",-1.75724365074435,"berbera"
"6667",1999-02-01,"spi",-1.26194576507679,"berbera"
"6668",1999-03-01,"spi",-1.78812311775761,"berbera"
"6669",1999-04-01,"spi",-1.01318879614059,"berbera"
"6670",1999-05-01,"spi",-1.6571989668465,"berbera"
"6671",1999-06-01,"spi",-1.68725759511704,"berbera"
"6672",1999-07-01,"spi",-2.07518785346887,"berbera"
"6673",1999-08-01,"spi",0.408037931072053,"berbera"
"6674",1999-09-01,"spi",0.426368729236698,"berbera"
"6675",1999-10-01,"spi",0.743249348189812,"berbera"
"6676",1999-11-01,"spi",-0.499850531859311,"berbera"
"6677",1999-12-01,"spi",-0.772271460761327,"berbera"
"6678",2000-01-01,"spi",-0.885836543237349,"berbera"
"6679",2000-02-01,"spi",-2.06023830975249,"berbera"
"6680",2000-03-01,"spi",-0.784769357559733,"berbera"
"6681",2000-04-01,"spi",1.26108960406332,"berbera"
"6682",2000-05-01,"spi",1.82027502025315,"berbera"
"6683",2000-06-01,"spi",1.67921669879875,"berbera"
"6684",2000-07-01,"spi",0.148950833502042,"berbera"
"6685",2000-08-01,"spi",0.37409968823412,"berbera"
"6686",2000-09-01,"spi",0.558416716631918,"berbera"
"6687",2000-10-01,"spi",0.92068640046348,"berbera"
"6688",2000-11-01,"spi",-0.963625993533847,"berbera"
"6689",2000-12-01,"spi",-1.46333375615098,"berbera"
"6690",2001-01-01,"spi",-1.78559648565888,"berbera"
"6691",2001-02-01,"spi",0.132350467918017,"berbera"
"6692",2001-03-01,"spi",-0.0200741833968744,"berbera"
"6693",2001-04-01,"spi",0.885781851593887,"berbera"
"6694",2001-05-01,"spi",-0.440279578844486,"berbera"
"6695",2001-06-01,"spi",0.312100989871605,"berbera"
"6696",2001-07-01,"spi",-0.832068241815923,"berbera"
"6697",2001-08-01,"spi",-0.168713788565095,"berbera"
"6698",2001-09-01,"spi",-1.07206951977038,"berbera"
"6699",2001-10-01,"spi",-0.503610430786124,"berbera"
"6700",2001-11-01,"spi",-1.53746913142031,"berbera"
"6701",2001-12-01,"spi",-0.503042522832085,"berbera"
"6702",2002-01-01,"spi",-0.646058435362916,"berbera"
"6703",2002-02-01,"spi",0.861708989288561,"berbera"
"6704",2002-03-01,"spi",0.639666518256213,"berbera"
"6705",2002-04-01,"spi",0.265871338447336,"berbera"
"6706",2002-05-01,"spi",-0.111644382388738,"berbera"
"6707",2002-06-01,"spi",-0.302884054562478,"berbera"
"6708",2002-07-01,"spi",1.4967075463667,"berbera"
"6709",2002-08-01,"spi",1.22769071046901,"berbera"
"6710",2002-09-01,"spi",1.16776012108411,"berbera"
"6711",2002-10-01,"spi",-1.32715770597781,"berbera"
"6712",2002-11-01,"spi",1.26723566029647,"berbera"
"6713",2002-12-01,"spi",1.37382312661278,"berbera"
"6714",2003-01-01,"spi",1.86268108845411,"berbera"
"6715",2003-02-01,"spi",-1.06637788974626,"berbera"
"6716",2003-03-01,"spi",0.993237332688168,"berbera"
"6717",2003-04-01,"spi",0.0166482929698175,"berbera"
"6718",2003-05-01,"spi",0.271022696713641,"berbera"
"6719",2003-06-01,"spi",-0.992607708872091,"berbera"
"6720",2003-07-01,"spi",-0.632066305562921,"berbera"
"6721",2003-08-01,"spi",-0.670839474914738,"berbera"
"6722",2003-09-01,"spi",-1.46981802663133,"berbera"
"6723",2003-10-01,"spi",-1.42343148011433,"berbera"
"6724",2003-11-01,"spi",0.413775768839887,"berbera"
"6725",2003-12-01,"spi",0.293033077355008,"berbera"
"6726",2004-01-01,"spi",1.03978042562069,"berbera"
"6727",2004-02-01,"spi",-1.42004081862308,"berbera"
"6728",2004-03-01,"spi",0.590101118523499,"berbera"
"6729",2004-04-01,"spi",-0.36596295370298,"berbera"
"6730",2004-05-01,"spi",1.15578591706585,"berbera"
"6731",2004-06-01,"spi",0.459984851072883,"berbera"
"6732",2004-07-01,"spi",0.544362645272855,"berbera"
"6733",2004-08-01,"spi",-1.45296194819687,"berbera"
"6734",2004-09-01,"spi",-0.261146798365843,"berbera"
"6735",2004-10-01,"spi",-0.243656151915074,"berbera"
"6736",2004-11-01,"spi",1.42506375216269,"berbera"
"6737",2004-12-01,"spi",0.554712580066919,"berbera"
"6738",2005-01-01,"spi",1.06706550113752,"berbera"
"6739",2005-02-01,"spi",0.0821485298828891,"berbera"
"6740",2005-03-01,"spi",1.24332343793799,"berbera"
"6741",2005-04-01,"spi",0.380146352840196,"berbera"
"6742",2005-05-01,"spi",0.124065018925209,"berbera"
"6743",2005-06-01,"spi",-1.58269360813231,"berbera"
"6744",2005-07-01,"spi",-0.998215130891035,"berbera"
"6745",2005-08-01,"spi",-0.852560177232069,"berbera"
"6746",2005-09-01,"spi",-0.498654120939059,"berbera"
"6747",2005-10-01,"spi",-0.417737637298721,"berbera"
"6748",2005-11-01,"spi",1.0587626504535,"berbera"
"6749",2005-12-01,"spi",0.367072702319207,"berbera"
"6750",2006-01-01,"spi",0.561609362327154,"berbera"
"6751",2006-02-01,"spi",-0.145253573392657,"berbera"
"6752",2006-03-01,"spi",-0.0346584847059193,"berbera"
"6753",2006-04-01,"spi",-0.34904801510006,"berbera"
"6754",2006-05-01,"spi",0.669446622005128,"berbera"
"6755",2006-06-01,"spi",0.803162183985136,"berbera"
"6756",2006-07-01,"spi",1.02549906758888,"berbera"
"6757",2006-08-01,"spi",-1.10129324005536,"berbera"
"6758",2006-09-01,"spi",-1.1601980542606,"berbera"
"6759",2006-10-01,"spi",-1.76376933984518,"berbera"
"6760",2006-11-01,"spi",0.0535821565537564,"berbera"
"6761",2006-12-01,"spi",0.388127400353616,"berbera"
"6762",2007-01-01,"spi",0.94082064443897,"berbera"
"6763",2007-02-01,"spi",-0.812505500483619,"berbera"
"6764",2007-03-01,"spi",-1.71856207202929,"berbera"
"6765",2007-04-01,"spi",-2.56189533762081,"berbera"
"6766",2007-05-01,"spi",0.265677046008367,"berbera"
"6767",2007-06-01,"spi",0.626193135580204,"berbera"
"6768",2007-07-01,"spi",0.644251378496359,"berbera"
"6769",2007-08-01,"spi",0.853431284128205,"berbera"
"6770",2007-09-01,"spi",0.866768557842499,"berbera"
"6771",2007-10-01,"spi",0.955579721753473,"berbera"
"6772",2007-11-01,"spi",1.28114167381604,"berbera"
"6773",2007-12-01,"spi",0.73000048181733,"berbera"
"6774",2008-01-01,"spi",0.916216590109257,"berbera"
"6775",2008-02-01,"spi",-0.756929688837707,"berbera"
"6776",2008-03-01,"spi",1.02574442045679,"berbera"
"6777",2008-04-01,"spi",0.411255195939491,"berbera"
"6778",2008-05-01,"spi",0.725730918140035,"berbera"
"6779",2008-06-01,"spi",-0.0100879074375788,"berbera"
"6780",2008-07-01,"spi",0.357742622281307,"berbera"
"6781",2008-08-01,"spi",-0.295516560386474,"berbera"
"6782",2008-09-01,"spi",-0.654995638050449,"berbera"
"6783",2008-10-01,"spi",-0.885307065603728,"berbera"
"6784",2008-11-01,"spi",-0.728180673415312,"berbera"
"6785",2008-12-01,"spi",0.635646002828033,"berbera"
"6786",2009-01-01,"spi",0.695856532355541,"berbera"
"6787",2009-02-01,"spi",0.278630464363613,"berbera"
"6788",2009-03-01,"spi",-0.831044707144795,"berbera"
"6789",2009-04-01,"spi",-0.85008404110717,"berbera"
"6790",2009-05-01,"spi",0.34944804204444,"berbera"
"6791",2009-06-01,"spi",0.248549660652799,"berbera"
"6792",2009-07-01,"spi",1.94999046231984,"berbera"
"6793",2009-08-01,"spi",3.42549235238418,"berbera"
"6794",2009-09-01,"spi",3.46454672303495,"berbera"
"6795",2009-10-01,"spi",2.13402748910869,"berbera"
"6796",2009-11-01,"spi",-0.633263112530712,"berbera"
"6797",2009-12-01,"spi",-0.840861379495778,"berbera"
"6798",2010-01-01,"spi",1.18131050661176,"berbera"
"6799",2010-02-01,"spi",0.0376421225854058,"berbera"
"6800",2010-03-01,"spi",2.17589871733448,"berbera"
"6801",2010-04-01,"spi",0.189703725950073,"berbera"
"6802",2010-05-01,"spi",0.960810798301203,"berbera"
"6803",2010-06-01,"spi",-0.542164161374316,"berbera"
"6804",2010-07-01,"spi",0.805491253386214,"berbera"
"6805",2010-08-01,"spi",0.872753017407886,"berbera"
"6806",2010-09-01,"spi",0.870643614879503,"berbera"
"6807",2010-10-01,"spi",-0.278381488147531,"berbera"
"6808",2010-11-01,"spi",0.255932296831761,"berbera"
"6809",2010-12-01,"spi",0.173693711104508,"berbera"
"6810",2011-01-01,"spi",0.493140368136289,"berbera"
"6811",2011-02-01,"spi",0.618994993404949,"berbera"
"6812",2011-03-01,"spi",0.555826270009944,"berbera"
"6813",2011-04-01,"spi",0.00838758857452144,"berbera"
"6814",2011-05-01,"spi",-0.340018844911145,"berbera"
"6815",2011-06-01,"spi",-0.0981832416883141,"berbera"
"6816",2011-07-01,"spi",0.582002415938562,"berbera"
"6817",2011-08-01,"spi",0.0195895315025994,"berbera"
"6818",2011-09-01,"spi",-0.164944706048097,"berbera"
"6819",2011-10-01,"spi",-0.860410831386212,"berbera"
"6820",2011-11-01,"spi",-0.923637380609813,"berbera"
"6821",2011-12-01,"spi",-1.25683358456696,"berbera"
"6822",2012-01-01,"spi",0.26697244895717,"berbera"
"6823",2012-02-01,"spi",-0.45438059883121,"berbera"
"6824",2012-03-01,"spi",-0.382976140907733,"berbera"
"6825",2012-04-01,"spi",-1.88448292413014,"berbera"
"6826",2012-05-01,"spi",0.0230805891015173,"berbera"
"6827",2012-06-01,"spi",0.301042391044094,"berbera"
"6828",2012-07-01,"spi",0.426452833030836,"berbera"
"6829",2012-08-01,"spi",-1.16817886459483,"berbera"
"6830",2012-09-01,"spi",-1.59572123063597,"berbera"
"6831",2012-10-01,"spi",-1.53354571049878,"berbera"
"6832",2012-11-01,"spi",-0.750015839650835,"berbera"
"6833",2012-12-01,"spi",-1.12864512608722,"berbera"
"6834",2013-01-01,"spi",-0.795125477532409,"berbera"
"6835",2013-02-01,"spi",-0.244551417785738,"berbera"
"6836",2013-03-01,"spi",0.124784695331037,"berbera"
"6837",2013-04-01,"spi",-0.174424066019132,"berbera"
"6838",2013-05-01,"spi",-0.0519739151521398,"berbera"
"6839",2013-06-01,"spi",0.0980096338352363,"berbera"
"6840",2013-07-01,"spi",0.510780299385813,"berbera"
"6841",2013-08-01,"spi",-0.92877160553422,"berbera"
"6842",2013-09-01,"spi",0.232872056971239,"berbera"
"6843",2013-10-01,"spi",-0.00958577784457025,"berbera"
"6844",2013-11-01,"spi",0.826761366382318,"berbera"
"6845",2013-12-01,"spi",-1.45389761006062,"berbera"
"6846",2014-01-01,"spi",-0.388126888396361,"berbera"
"6847",2014-02-01,"spi",1.30285304679877,"berbera"
"6848",2014-03-01,"spi",1.4120969202162,"berbera"
"6849",2014-04-01,"spi",0.435643795794726,"berbera"
"6850",2014-05-01,"spi",-0.317742923876571,"berbera"
"6851",2014-06-01,"spi",0.198278084951995,"berbera"
"6852",2014-07-01,"spi",0.735752036451458,"berbera"
"6853",2014-08-01,"spi",-0.268777118933249,"berbera"
"6854",2014-09-01,"spi",0.80523240387641,"berbera"
"6855",2014-10-01,"spi",0.409234501951645,"berbera"
"6856",2014-11-01,"spi",1.09548825605693,"berbera"
"6857",2014-12-01,"spi",-0.688613594421525,"berbera"
"6858",2015-01-01,"spi",-0.264700344083558,"berbera"
"6859",2015-02-01,"spi",0.978453560015615,"berbera"
"6860",2015-03-01,"spi",0.614891777539504,"berbera"
"6861",2015-04-01,"spi",0.0900013526476773,"berbera"
"6862",2015-05-01,"spi",-0.325839733390421,"berbera"
"6863",2015-06-01,"spi",-0.566140528324383,"berbera"
"6864",2015-07-01,"spi",0.668584942783631,"berbera"
"6865",2015-08-01,"spi",0.118733062018879,"berbera"
"6866",2015-09-01,"spi",0.262615043461869,"berbera"
"6867",2015-10-01,"spi",-1.12228100526893,"berbera"
"6868",2015-11-01,"spi",0.338658609237338,"berbera"
"6869",2015-12-01,"spi",0.560061249040098,"berbera"
"6870",2016-01-01,"spi",1.12499553404051,"berbera"
"6871",2016-02-01,"spi",-0.94817704409651,"berbera"
"6872",2016-03-01,"spi",1.10353655486097,"berbera"
"6873",2016-04-01,"spi",0.210670689938756,"berbera"
"6874",2016-05-01,"spi",1.05608964212209,"berbera"
"6875",2016-06-01,"spi",-0.340005908309108,"berbera"
"6876",2016-07-01,"spi",0.418102566546562,"berbera"
"6877",2016-08-01,"spi",-0.443730396418569,"berbera"
"6878",2016-09-01,"spi",-0.520609014449575,"berbera"
"6879",2016-10-01,"spi",-1.37810159286054,"berbera"
"6880",2016-11-01,"spi",-0.233716030853947,"berbera"
"6881",2016-12-01,"spi",0.306059787952428,"berbera"
"6882",2017-01-01,"spi",0.637448728408787,"berbera"
"6883",2017-02-01,"spi",0.235080648665777,"berbera"
"6884",2017-03-01,"spi",0.078879290865254,"berbera"
"6885",2017-04-01,"spi",-0.403966810625383,"berbera"
"6886",2017-05-01,"spi",0.295672948738974,"berbera"
"6887",2017-06-01,"spi",0.016367399873046,"berbera"
"6888",2017-07-01,"spi",1.37944852027055,"berbera"
"6889",2017-08-01,"spi",1.21207749398654,"berbera"
"6890",2017-09-01,"spi",1.24742156590291,"berbera"
"6891",2017-10-01,"spi",-0.270964110159053,"berbera"
"6892",2017-11-01,"spi",-1.37011344992678,"berbera"
"6893",2017-12-01,"spi",-0.925021012526338,"berbera"
"6894",2018-01-01,"spi",1.12049149869243,"berbera"
