"mse","rmse","bias_rel","sd_rmse","variable"
0.019970414355551,0.140590988376095,-0.0171146505408086,0.0150771476444665,"cdi_lag5_scn, measles_cases_rate_cat, sam_admissions_rate_lag1_scn, tot_wage_cereal_smooth_lag2_scn, tot_goat_cereal_smooth_lag3_scn, acled_fatalities_rate_cat"
0.0199693876749059,0.140589654425639,-0.0195574139951759,0.015053118664888,"cdi_lag5_scn, measles_cases_rate_cat, sam_admissions_rate_lag1_scn, tot_wage_cereal_smooth_lag2_scn, water_price_smooth_lag2_scn, acled_fatalities_rate_cat"
0.0199658360630482,0.140576702169471,-0.0160381551759389,0.0150564445487337,"cdi_lag5_scn, measles_cases_rate_cat, sam_admissions_rate_lag1_scn, tot_goat_cereal_smooth_lag3_scn, water_price_smooth_lag2_scn, acled_fatalities_rate_cat"
0.0199723895077155,0.140599243455646,-0.0200816086753097,0.0150643894818757,"cdi_lag5_scn, measles_cases_rate_cat, aidworkers_wounded_rate_scn, tot_wage_cereal_smooth_lag2_scn, tot_goat_cereal_smooth_lag3_scn, water_price_smooth_lag2_scn"
0.0199595737709669,0.140557719542009,-0.0230741618151914,0.0150222519438071,"cdi_lag5_scn, measles_cases_rate_cat, aidworkers_wounded_rate_scn, tot_wage_cereal_smooth_lag2_scn, tot_goat_cereal_smooth_lag3_scn, acled_fatalities_rate_cat"
0.0199597457402209,0.140560240173844,-0.0249344590661454,0.0150023932347201,"cdi_lag5_scn, measles_cases_rate_cat, aidworkers_wounded_rate_scn, tot_wage_cereal_smooth_lag2_scn, water_price_smooth_lag2_scn, acled_fatalities_rate_cat"
0.0199563673010542,0.140547464686121,-0.0215213987522065,0.0150102731989999,"cdi_lag5_scn, measles_cases_rate_cat, aidworkers_wounded_rate_scn, tot_goat_cereal_smooth_lag3_scn, water_price_smooth_lag2_scn, acled_fatalities_rate_cat"
0.0199643694179484,0.14057374831403,-0.0242631259617183,0.0150329527997663,"cdi_lag5_scn, measles_cases_rate_cat, tot_wage_cereal_smooth_lag2_scn, tot_goat_cereal_smooth_lag3_scn, water_price_smooth_lag2_scn, acled_fatalities_rate_cat"
0.0199768818344791,0.140616320036799,-0.0105143380010472,0.0150529573981556,"cdi_lag5_scn, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn, aidworkers_wounded_rate_scn, tot_wage_cereal_smooth_lag2_scn, tot_goat_cereal_smooth_lag3_scn"
0.0199846552473678,0.140644107520149,-0.0103686724210719,0.0150514033021876,"cdi_lag5_scn, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn, aidworkers_wounded_rate_scn, tot_wage_cereal_smooth_lag2_scn, water_price_smooth_lag2_scn"
0.0199691491039419,0.140593082435232,-0.0134978226121327,0.0150086743548836,"cdi_lag5_scn, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn, aidworkers_wounded_rate_scn, tot_wage_cereal_smooth_lag2_scn, acled_fatalities_rate_cat"
0.0199741195002208,0.140607936124859,-0.00790604039140377,0.0150380184469008,"cdi_lag5_scn, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn, aidworkers_wounded_rate_scn, tot_goat_cereal_smooth_lag3_scn, water_price_smooth_lag2_scn"
0.0199666649164626,0.140584044133861,-0.011475359243385,0.0150107906162017,"cdi_lag5_scn, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn, aidworkers_wounded_rate_scn, tot_goat_cereal_smooth_lag3_scn, acled_fatalities_rate_cat"
0.0199643463338296,0.140580228767051,-0.01141045730286,0.0149646106098172,"cdi_lag5_scn, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn, aidworkers_wounded_rate_scn, water_price_smooth_lag2_scn, acled_fatalities_rate_cat"
0.0199794812609806,0.140625312591101,-0.0109922717105118,0.015055553410092,"cdi_lag5_scn, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn, tot_wage_cereal_smooth_lag2_scn, tot_goat_cereal_smooth_lag3_scn, water_price_smooth_lag2_scn"
0.0199739245607641,0.140607295221649,-0.0122290918013444,0.0150374750841649,"cdi_lag5_scn, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn, tot_wage_cereal_smooth_lag2_scn, tot_goat_cereal_smooth_lag3_scn, acled_fatalities_rate_cat"
0.0199727219607217,0.14060584411946,-0.0146264797637173,0.0150080926383015,"cdi_lag5_scn, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn, tot_wage_cereal_smooth_lag2_scn, water_price_smooth_lag2_scn, acled_fatalities_rate_cat"
0.0199693815693897,0.140593181979164,-0.0119814237678303,0.0150162412208858,"cdi_lag5_scn, malaria_cases_rate_cat, sam_admissions_rate_lag1_scn, tot_goat_cereal_smooth_lag3_scn, water_price_smooth_lag2_scn, acled_fatalities_rate_cat"
0.0199741251382493,0.140608429314631,-0.0191758220925981,0.0150331021387155,"cdi_lag5_scn, malaria_cases_rate_cat, aidworkers_wounded_rate_scn, tot_wage_cereal_smooth_lag2_scn, tot_goat_cereal_smooth_lag3_scn, water_price_smooth_lag2_scn"
0.0199601653343849,0.140563484380276,-0.0218581733319499,0.0149841469286267,"cdi_lag5_scn, malaria_cases_rate_cat, aidworkers_wounded_rate_scn, tot_wage_cereal_smooth_lag2_scn, tot_goat_cereal_smooth_lag3_scn, acled_fatalities_rate_cat"
0.0199601574471266,0.140565945468631,-0.023292036603833,0.014958179540021,"cdi_lag5_scn, malaria_cases_rate_cat, aidworkers_wounded_rate_scn, tot_wage_cereal_smooth_lag2_scn, water_price_smooth_lag2_scn, acled_fatalities_rate_cat"
